 R   <X|H|X>   <A|H|A>   <B|H|B>   <C|H|C> 
40.17 -1.0000068702752337e-6 0.0773089533304685 0.11728459946166782 0.13292147414173433
40.18 -1.0000059939678677e-6 0.07730894766264998 0.11728460159053201 0.13292147661816647
40.19 -1.0000050873180269e-6 0.07730894201586638 0.11728460371387188 0.13292147847222957
40.2 -1.00000416799876e-6 0.0773089363900758 0.11728460583167818 0.13292147965596612
40.21 -1.0000032536831156e-6 0.07730893078523642 0.11728460794394206 0.13292148012141886
40.22 -1.000002362044142e-6 0.07730892520123557 0.11728461004983455 0.1329214798198096
40.23 -1.0000015107548882e-6 0.07730891963804915 0.11728461214954933 0.13292147870338306
40.24 -1.0000007174884023e-6 0.07730891409570229 0.11728461424384913 0.13292147672495283
40.25 -9.999999999177334e-7 0.07730890857415301 0.11728461633271905 0.13292147383655423
40.26 -9.999993719811751e-7 0.0773089030733594 0.11728461841614565 0.13292147002793567
40.27 -9.999988326780032e-7 0.07730889759327975 0.11728462049412076 0.13292146543969913
40.28 -9.999983772727386e-7 0.07730889213387246 0.11728462256663771 0.13292146025015988
40.29 -9.999980010299018e-7 0.07730888669509603 0.11728462463368998 0.13292145463763375
40.3 -9.99997699214014e-7 0.07730888127690913 0.11728462669527118 0.13292144878043652
40.31 -9.999974670895964e-7 0.0773088758792705 0.11728462875137512 0.13292144285688443
40.32 -9.99997299921169e-7 0.07730887050213892 0.11728463080199569 0.13292143704529388
40.33 -9.999971929732537e-7 0.0773088651454734 0.11728463284712715 0.13292143152398153
40.34 -9.99997141510371e-7 0.07730885980923295 0.11728463488676363 0.1329214264712643
40.35 -9.999971407970414e-7 0.07730885449337674 0.11728463692089962 0.1329214220654593
40.36 -9.999971860977867e-7 0.07730884919786407 0.11728463894952973 0.1329214184848839
40.37 -9.99997272677127e-7 0.07730884392265422 0.11728464097264855 0.13292141590785564
40.38 -9.999973957995836e-7 0.07730883866770674 0.11728464299025111 0.13292141451269235
40.39 -9.999975507296771e-7 0.07730883343298113 0.1172846450023323 0.132921414477712
40.4 -9.999977327319286e-7 0.0773088282184371 0.11728464700888727 0.13292141598123272
40.41 -9.999979370708592e-7 0.07730882302403447 0.1172846490099114 0.13292141920157313
40.42 -9.999981590109896e-7 0.07730881784973302 0.11728465100539998 0.13292142431705156
40.43 -9.999983938168406e-7 0.07730881269549279 0.11728465299534861 0.13292143150598693
40.44 -9.999986367529334e-7 0.07730880756127384 0.11728465497975299 0.1329214409466982
40.45 -9.999988830837883e-7 0.07730880244703633 0.11728465695860883 0.13292145281750448
40.46 -9.999991280739269e-7 0.07730879735274059 0.11728465893191213 0.13292146729672505
40.47 -9.999993669878697e-7 0.0773087922783469 0.11728466089965889 0.13292148456267944
40.48 -9.99999595090138e-7 0.07730878722381583 0.11728466286184523 0.1329215047936873
40.49 -9.999998076452521e-7 0.07730878218910785 0.11728466481846743 0.13292152816806843
40.5 -9.999999999177334e-7 0.07730877717418373 0.11728466676952193 0.13292155486414278
40.51 -1.000000168172827e-6 0.0773087721790041 0.11728466871500301 0.1329215849836646
40.52 -1.0000003126786765e-6 0.07730876720352994 0.117284670654897 0.13292161832212457
40.53 -1.0000004347041493e-6 0.07730876224772208 0.11728467258918847 0.13292165459844754
40.54 -1.0000005355181136e-6 0.07730875731154153 0.11728467451786243 0.1329216935315579
40.55 -1.000000616389437e-6 0.07730875239494943 0.1172846764409044 0.13292173484038
40.56 -1.0000006785869876e-6 0.07730874749790696 0.11728467835830025 0.13292177824383786
40.57 -1.0000007233796325e-6 0.07730874262037549 0.11728468027003641 0.13292182346085527
40.58 -1.0000007520362398e-6 0.07730873776220154 0.11728468217486068 0.1329218702091323
40.59 -1.000000765825678e-6 0.07730873292346001 0.11728468407398397 0.13292191820880103
40.6 -1.0000007660168138e-6 0.0773087281041265 0.11728468596754531 0.13292196717893415
40.61 -1.000000753878516e-6 0.0773087233041621 0.11728468785552625 0.13292201683844834
40.62 -1.0000007306796515e-6 0.07730871852352793 0.11728468973790881 0.13292206690625988
40.63 -1.0000006976890887e-6 0.07730871376218529 0.11728469161467565 0.13292211710128515
40.64 -1.0000006561756952e-6 0.07730870902009554 0.11728469348580979 0.13292216714244048
40.65 -1.0000006074083388e-6 0.07730870429722017 0.11728469535129489 0.13292221674864188
40.66 -1.0000005526558873e-6 0.07730869959352075 0.11728469721111495 0.13292226563880544
40.67 -1.0000004931872088e-6 0.07730869490895893 0.11728469906525456 0.13292231353184708
40.68 -1.0000004302711706e-6 0.07730869024349653 0.11728470091369875 0.1329223601466825
40.69 -1.0000003651766408e-6 0.07730868559709539 0.11728470275643302 0.1329224052022275
40.7 -1.0000002991724871e-6 0.07730868096971748 0.11728470459344335 0.13292244841739762
40.71 -1.0000002335275773e-6 0.07730867636132487 0.11728470642471617 0.13292248951110822
40.72 -1.0000001695107793e-6 0.0773086717718797 0.11728470825023835 0.13292252820227476
40.73 -1.000000108390961e-6 0.07730866720134426 0.11728471006999724 0.13292256420981244
40.74 -1.0000000514369894e-6 0.07730866264968084 0.11728471188398061 0.1329225972526363
40.75 -9.999999999177334e-7 0.07730865811685202 0.11728471369217663 0.1329226270496614
40.76 -9.999999548339169e-7 0.07730865360282024 0.1172847154945755 0.1329226533963584
40.77 -9.999999161136914e-7 0.07730864910754817 0.11728471729117386 0.13292267639442096
40.78 -9.999998834170645e-7 0.07730864463099858 0.11728471908197005 0.13292269622209876
40.79 -9.99999856404044e-7 0.07730864017313428 0.11728472086696247 0.1329227130576416
40.8 -9.999998347346382e-7 0.07730863573391819 0.11728472264614966 0.13292272707929964
40.81 -9.999998180688552e-7 0.0773086313133134 0.1172847244195302 0.13292273846532301
40.82 -9.999998060667018e-7 0.07730862691128293 0.1172847261871028 0.132922747393962
40.83 -9.99999798388187e-7 0.07730862252779007 0.11728472794886627 0.13292275404346734
40.84 -9.999997946933183e-7 0.07730861816279805 0.11728472970481946 0.13292275859208968
40.85 -9.999997946421035e-7 0.07730861381627033 0.11728473145496134 0.13292276121807994
40.86 -9.999997978945508e-7 0.07730860948817034 0.11728473319929093 0.13292276209968923
40.87 -9.999998041106677e-7 0.07730860517846166 0.11728473493780738 0.13292276141516857
40.88 -9.999998129504624e-7 0.07730860088710795 0.11728473667050984 0.13292275934276948
40.89 -9.999998240739425e-7 0.07730859661407294 0.11728473839739764 0.13292275606074347
40.9 -9.999998371411162e-7 0.07730859235932049 0.11728474011847004 0.13292275174734217
40.91 -9.999998518119916e-7 0.07730858812281456 0.11728474183372653 0.13292274658081726
40.92 -9.99999867746576e-7 0.07730858390451907 0.11728474354316658 0.1329227407394208
40.93 -9.999998846048776e-7 0.07730857970437077 0.11728474524649067 0.1329227344011094
40.94 -9.999999020469043e-7 0.07730857552228919 0.11728474694321166 0.13292272774365463
40.95 -9.99999919732664e-7 0.07730857135832107 0.11728474863422834 0.1329227209461967
40.96 -9.999999373221644e-7 0.07730856721243023 0.11728475031953522 0.1329227141869829
40.97 -9.999999544754138e-7 0.0773085630845807 0.11728475199912691 0.13292270764426062
40.98 -9.9999997085242e-7 0.07730855897473657 0.11728475367299815 0.13292270149627744
40.99 -9.999999861131902e-7 0.07730855488286185 0.1172847553411439 0.13292269592128111
41.0 -9.999999999177334e-7 0.07730855080892096 0.11728475700355918 0.13292269109751975
41.01 -1.0000000119979055e-6 0.07730854675287815 0.11728475866023949 0.13292268716557984
41.02 -1.0000000223729588e-6 0.07730854271469782 0.11728476031118155 0.13292268411540198
41.03 -1.0000000311339936e-6 0.07730853869434459 0.11728476195638264 0.13292268189926526
41.04 -1.0000000383721108e-6 0.07730853469178299 0.11728476359584021 0.13292268046944875
41.05 -1.0000000441784105e-6 0.07730853070697775 0.11728476522955214 0.1329226797782316
41.06 -1.0000000486439936e-6 0.0773085267398937 0.11728476685751645 0.13292267977789304
41.07 -1.0000000518599608e-6 0.07730852279049565 0.11728476847973147 0.1329226804207122
41.08 -1.0000000539174125e-6 0.0773085188587486 0.11728477009619576 0.13292268165896842
41.09 -1.0000000549074496e-6 0.07730851494461768 0.11728477170690818 0.13292268344494082
41.1 -1.0000000549211726e-6 0.07730851104806793 0.11728477331186789 0.13292268573090887
41.11 -1.0000000540496822e-6 0.0773085071690647 0.11728477491107417 0.13292268846915184
41.12 -1.0000000523840788e-6 0.07730850330757323 0.1172847765045266 0.13292269161194908
41.13 -1.000000050015463e-6 0.07730849946355892 0.11728477809222504 0.13292269511157997
41.14 -1.0000000470349355e-6 0.07730849563698737 0.1172847796741695 0.13292269892032393
41.15 -1.0000000435335965e-6 0.07730849182782407 0.11728478125036036 0.13292270299046036
41.16 -1.0000000396025475e-6 0.07730848803603471 0.11728478282079807 0.13292270727426866
41.17 -1.0000000353328884e-6 0.0773084842615851 0.11728478438548344 0.13292271172402836
41.18 -1.0000000308157201e-6 0.07730848050444102 0.11728478594441741 0.1329227162920188
41.19 -1.0000000261421432e-6 0.07730847676456844 0.11728478749760123 0.13292272093051946
41.2 -1.0000000214032581e-6 0.07730847304193333 0.11728478904503621 0.13292272559180981
41.21 -1.0000000166901656e-6 0.0773084693365018 0.11728479058672409 0.13292273022816936
41.22 -1.0000000120939662e-6 0.07730846564824005 0.11728479212266663 0.13292273479187752
41.23 -1.0000000077057609e-6 0.0773084619771143 0.11728479365286587 0.1329227392352138
41.24 -1.0000000036166496e-6 0.07730845832309094 0.11728479517732403 0.1329227435104576
41.25 -9.999999999177336e-7 0.07730845468613634 0.11728479669604361 0.13292274756988848
41.26 -9.999999966808611e-7 0.07730845106621705 0.11728479820902354 0.1329227513758772
41.27 -9.999999939008738e-7 0.07730844746329961 0.11728479971624892 0.13292275493116032
41.28 -9.999999915533616e-7 0.07730844387735072 0.11728480121770113 0.1329227582485658
41.29 -9.99999989613914e-7 0.07730844030830672 0.11728480271293226 0.13292276134048236
41.3 -9.99999988058121e-7 0.0773084367561506 0.11728480420215222 0.1329227642199711
41.31 -9.999999868615715e-7 0.07730843322086828 0.11728480568561202 0.13292276690013533
41.32 -9.999999859998557e-7 0.07730842970242648 0.11728480716329055 0.13292276939379982
41.33 -9.99999985448563e-7 0.07730842620079216 0.11728480863516695 0.1329227717137893
41.34 -9.999999851832833e-7 0.07730842271593212 0.11728481010122052 0.13292277387292886
41.35 -9.999999851796064e-7 0.07730841924781347 0.1172848115614308 0.13292277588404336
41.36 -9.999999854131217e-7 0.07730841579640321 0.1172848130157775 0.13292277775995773
41.37 -9.99999985859419e-7 0.07730841236166858 0.1172848144642405 0.13292277951349712
41.38 -9.999999864940874e-7 0.07730840894357677 0.11728481590679984 0.1329227811574867
41.39 -9.999999872927174e-7 0.07730840554209517 0.11728481734343582 0.1329227827047516
41.4 -9.99999988230898e-7 0.07730840215719115 0.11728481877412877 0.13292278416811704
41.41 -9.999999892842196e-7 0.07730839878883218 0.11728482019885937 0.13292278556040837
41.42 -9.999999904282714e-7 0.07730839543698594 0.11728482161760835 0.13292278689445083
41.43 -9.99999991638643e-7 0.07730839210161994 0.1172848230303567 0.13292278818306985
41.44 -9.999999928909242e-7 0.07730838878270196 0.11728482443708546 0.13292278943909078
41.45 -9.999999941607045e-7 0.0773083854801998 0.11728482583777594 0.13292279067533905
41.46 -9.99999995423574e-7 0.07730838219408136 0.1172848272324095 0.13292279190464015
41.47 -9.999999966551217e-7 0.07730837892431462 0.1172848286209678 0.13292279313981967
41.48 -9.999999978309379e-7 0.07730837567086753 0.11728483000343251 0.132922794393703
41.49 -9.999999989266119e-7 0.07730837243370825 0.11728483137978553 0.13292279567911575
41.5 -9.999999999177334e-7 0.07730836921280497 0.11728483275000891 0.13292279700888351
41.51 -1.0000000007850506e-6 0.07730836600812595 0.11728483411409871 0.13292279839312796
41.52 -1.0000000015299462e-6 0.07730836281963951 0.11728483547210677 0.13292279983115463
41.53 -1.00000000215896e-6 0.07730835964731407 0.11728483682409895 0.13292280131956521
41.54 -1.0000000026786337e-6 0.07730835649111813 0.11728483817014132 0.13292280285496139
41.55 -1.000000003095507e-6 0.07730835335102022 0.1172848395103 0.1329228044339448
41.56 -1.0000000034161217e-6 0.07730835022698902 0.11728484084464132 0.13292280605311718
41.57 -1.0000000036470176e-6 0.07730834711899315 0.11728484217323172 0.13292280770908002
41.58 -1.000000003794736e-6 0.07730834402700146 0.11728484349613777 0.13292280939843515
41.59 -1.0000000038658175e-6 0.07730834095098277 0.1172848448134262 0.13292281111778426
41.6 -1.0000000038668028e-6 0.07730833789090602 0.11728484612516375 0.1329228128637288
41.61 -1.0000000038042327e-6 0.07730833484674018 0.11728484743141745 0.13292281463287062
41.62 -1.0000000036846477e-6 0.07730833181845433 0.11728484873225432 0.13292281642181125
41.63 -1.0000000035145887e-6 0.07730832880601758 0.11728485002774157 0.1329228182271523
41.64 -1.0000000033005966e-6 0.07730832580939917 0.1172848513179465 0.13292282004549535
41.65 -1.0000000030492114e-6 0.07730832282854566 0.1172848526024949 0.1329228218729762
41.66 -1.000000002766975e-6 0.07730831986345121 0.11728485388193728 0.1329228237067059
41.67 -1.0000000024604274e-6 0.07730831691408538 0.11728485515634371 0.1329228255432886
41.68 -1.000000002136109e-6 0.07730831398041751 0.11728485642577981 0.1329228273793235
41.69 -1.0000000018005614e-6 0.07730831106241706 0.11728485769031138 0.13292282921141008
41.7 -1.0000000014603248e-6 0.07730830816005352 0.11728485895000428 0.13292283103614752
41.71 -1.00000000112194e-6 0.07730830527329649 0.11728486020492457 0.13292283285013523
41.72 -1.0000000007919476e-6 0.07730830240211559 0.11728486145513847 0.13292283464997254
41.73 -1.0000000004768886e-6 0.0773082995464806 0.11728486270071221 0.1329228364322588
41.74 -1.0000000001833036e-6 0.07730829670636125 0.11728486394171228 0.1329228381935933
41.75 -9.999999999177334e-7 0.0773082938817274 0.11728486517820517 0.1329228399305755
41.76 -9.999999996853365e-7 0.07730829107254898 0.11728486641020561 0.13292284164052925
41.77 -9.999999994857425e-7 0.07730828827879599 0.1172848676375203 0.13292284332367652
41.78 -9.999999993171984e-7 0.07730828550043847 0.11728486885990402 0.13292284498096396
41.79 -9.999999991779524e-7 0.07730828273744655 0.11728487007711182 0.13292284661333803
41.8 -9.999999990662516e-7 0.0773082799897904 0.11728487128889864 0.1329228482217453
41.81 -9.999999989803434e-7 0.0773082772574403 0.11728487249501975 0.1329228498071323
41.82 -9.999999989184748e-7 0.0773082745403665 0.11728487369523027 0.13292285137044552
41.83 -9.99999998878894e-7 0.0773082718385394 0.11728487488928568 0.13292285291263153
41.84 -9.999999988598477e-7 0.07730826915192951 0.11728487607694134 0.13292285443463678
41.85 -9.999999988595836e-7 0.07730826648050727 0.11728487725795285 0.13292285593740774
41.86 -9.999999988763493e-7 0.07730826382424327 0.11728487843207584 0.13292285742189083
41.87 -9.99999998908392e-7 0.07730826118310817 0.11728487959906597 0.13292285888903252
41.88 -9.999999989539592e-7 0.07730825855707263 0.11728488075867909 0.13292286033977913
41.89 -9.99999999011298e-7 0.07730825594610745 0.11728488191067106 0.1329228617750771
41.9 -9.999999990786564e-7 0.0773082533501834 0.11728488305479788 0.13292286319587268
41.91 -9.999999991542816e-7 0.07730825076927142 0.11728488419081556 0.13292286460311234
41.92 -9.999999992364207e-7 0.07730824820334241 0.11728488531848025 0.1329228659977422
41.93 -9.999999993233214e-7 0.07730824565236741 0.11728488643754809 0.13292286738070852
41.94 -9.999999994132312e-7 0.07730824311631747 0.11728488754777538 0.13292286875295756
41.95 -9.999999995043974e-7 0.0773082405951637 0.11728488864891841 0.13292287011543544
41.96 -9.999999995950674e-7 0.07730823808887732 0.11728488974073357 0.1329228714690882
41.97 -9.999999996834885e-7 0.07730823559742957 0.11728489082297731 0.13292287281486204
41.98 -9.999999997679083e-7 0.07730823312079174 0.11728489189540621 0.1329228741537029
41.99 -9.999999998465741e-7 0.07730823065893518 0.11728489295777667 0.13292287548655676
42.0 -9.999999999177336e-7 0.07730822821177286 0.11728489400936892 0.13292287681392712
42.01 -9.999999999800038e-7 0.07730822577924044 0.11728489504984135 0.1329228781362942
42.02 -1.0000000000334853e-6 0.07730822336141979 0.11728489608082111 0.13292287945446868
42.03 -1.0000000000786463e-6 0.07730822095828177 0.11728489710322358 0.13292288076822584
42.04 -1.0000000001159573e-6 0.07730821856979735 0.11728489811796443 0.13292288207734088
42.05 -1.0000000001458874e-6 0.07730821619593746 0.11728489912595937 0.13292288338158925
42.06 -1.0000000001689064e-6 0.07730821383667322 0.11728490012812438 0.13292288468074628
42.07 -1.0000000001854839e-6 0.07730821149197568 0.11728490112537543 0.13292288597458743
42.08 -1.0000000001960898e-6 0.0773082091618161 0.11728490211862878 0.13292288726288812
42.09 -1.0000000002011931e-6 0.07730820684616577 0.1172849031088008 0.13292288854542392
