 R   <X|H|A>   <X|H|B>   <X|H|C>   <X|H|D>   <X|H|E>   <X|H|F>   <X|H|G>   <X|H|H>   <X|H|I>   <X|H|J>   <A|H|B>   <A|H|C>   <A|H|D>   <A|H|E>   <A|H|F>   <A|H|G>   <A|H|H>   <A|H|I>   <A|H|J>   <B|H|C>   <B|H|D>   <B|H|E>   <B|H|F>   <B|H|G>   <B|H|H>   <B|H|I>   <B|H|J>   <C|H|D>   <C|H|E>   <C|H|F>   <C|H|G>   <C|H|H>   <C|H|I>   <C|H|J>   <D|H|E>   <D|H|F>   <D|H|G>   <D|H|H>   <D|H|I>   <D|H|J>   <E|H|F>   <E|H|G>   <E|H|H>   <E|H|I>   <E|H|J>   <F|H|G>   <F|H|H>   <F|H|I>   <F|H|J>   <G|H|H>   <G|H|I>   <G|H|J>   <H|H|I>   <H|H|J>   <I|H|J> 
29.633982 -2.93726803463886e-5 8.12688978355062e-10 1.022905241896661e-15 -7.450974575120916e-21 3.1161642056712877e-24 5.220674329683165e-27 -4.347202370171192e-30 -6.7621716654208725e-34 -6.101380590809326e-36 1.370796462116214e-38 1.9572146395549924e-6 4.09786479095295e-12 -1.1078381104368162e-16 -1.5883115757922563e-20 -6.060288673591851e-23 5.030498169786123e-26 9.091501019850732e-30 8.50090382479157e-32 -1.9439741093936653e-34 -4.036739334896443e-8 -2.998742195854921e-13 -2.337163667149589e-15 -3.2751051446227744e-18 2.3456034074818208e-21 5.172022173357678e-25 5.0361469188561005e-27 -1.1743726402375772e-29 6.137916443464383e-7 1.2462749570791397e-9 1.5000603035282579e-12 -1.0186069859191872e-15 -3.3370249370956747e-19 -3.406073004845064e-21 8.118772532881437e-24 4.2908498512449904e-5 2.991422848812258e-8 -1.948566497275378e-11 -1.290634877633695e-14 -1.3843918280609552e-16 3.3845080758038043e-19 -1.4685278428723683e-5 -5.379230733030809e-9 -2.161889785510131e-11 -2.4445508575046185e-13 6.185601330886427e-16 1.997769904226136e-5 1.2902556515529668e-8 1.5747442374229345e-10 -4.279358326551801e-13 -2.484913832978768e-8 2.0625183165632525e-8 -9.22049949899193e-11 -3.629036777756332e-5 6.608051828345054e-8 3.5402671369126327e-6
29.633984 -2.9372515554414792e-5 8.126798606470245e-10 1.0228880307230104e-15 -7.450807311941096e-21 3.1160767646697274e-24 5.220498022561932e-27 -4.347032999488873e-30 -6.710004258986368e-34 -6.044504466840415e-36 1.357031377673274e-38 1.95720366821692e-6 4.097818855706047e-12 -1.1078194893331839e-16 -1.5882757909393272e-20 -6.060117918345712e-23 5.0303307485695546e-26 9.017752297892222e-30 8.420003144154048e-32 -1.9242848934416437e-34 -4.036716723830601e-8 -2.9987086321189495e-13 -2.3371242651365345e-15 -3.2750312912337157e-18 2.3455387275960584e-21 5.127971822328736e-25 4.987419380002279e-27 -1.1624232091487487e-29 6.137882074400346e-7 1.2462609329662397e-9 1.500034900582268e-12 -1.0185847971690756e-15 -3.3072983661743215e-19 -3.3727867390622864e-21 8.036245156063881e-24 4.29082567306176e-5 2.9913890241278186e-8 -1.948535381598107e-11 -1.2788020489539695e-14 -1.3708780475541688e-16 3.3504176085148985e-19 -1.4685194506499265e-5 -5.379154567217911e-9 -2.1421442967973594e-11 -2.4211260650781843e-13 6.124601307994268e-16 1.997749371493787e-5 1.2793554332854686e-8 1.5603686400458755e-10 -4.2388858295988367e-13 -2.4904017550321718e-8 2.045893041420931e-8 -9.142386696098373e-11 -3.6291272500577105e-5 6.608267359653722e-8 3.5402494085073504e-6
29.633986 -2.9372350762469494e-5 8.126707429916968e-10 1.0228708197453668e-15 -7.450640051606959e-21 3.1159893256492285e-24 5.22032172044004e-27 -4.3468643515966654e-30 -6.658075613694031e-34 -5.987883403913587e-36 1.3433268804963618e-38 1.95719269688064e-6 4.0977729207240315e-12 -1.1078008684411714e-16 -1.588240006699585e-20 -6.059947166984321e-23 5.030164525431254e-26 8.944341686402315e-30 8.339464431528513e-32 -1.9046818633795667e-34 -4.036694112768258e-8 -2.9986750685758767e-13 -2.3370848635739044e-15 -3.274957439108825e-18 2.345474911803178e-21 5.084123801848886e-25 4.93890909477127e-27 -1.1505256766844487e-29 6.137847705341527e-7 1.2462469089351216e-9 1.5000094979279357e-12 -1.0185633420569157e-15 -3.277708622756419e-19 -3.3396480445859548e-21 7.954072012653737e-24 4.29080149488389e-5 2.9913551996365833e-8 -1.9485081834990706e-11 -1.2670238212546468e-14 -1.3574235862505193e-16 3.316470656277599e-19 -1.4685110584478114e-5 -5.379176992783632e-9 -2.1224902085549156e-11 -2.3978020064858703e-13 6.06384871388889e-16 1.9977397779673846e-5 1.2685058807638017e-8 1.5460512613854698e-10 -4.198562406515914e-13 -2.4959466970092447e-8 2.0292945594176855e-8 -9.064409702608742e-11 -3.6291512097499865e-5 6.608327069131659e-8 3.5402316636427504e-6
29.633988000000002 -2.9372185970552244e-5 8.12661625389054e-10 1.0228536089636856e-15 -7.450472794118323e-21 3.1159018886097237e-24 5.220145423317749e-27 -4.3466959802029556e-30 -6.606386099130128e-34 -5.9315209809348e-36 1.3296845063188492e-38 1.957181725546116e-6 4.097726986006737e-12 -1.1077822477607182e-16 -1.5882042230730036e-20 -6.059776419508448e-23 5.0299987662039127e-26 8.871269347915382e-30 8.259293106223512e-32 -1.8851674363261781e-34 -4.036671501709384e-8 -2.9986415052251346e-13 -2.3370454624616227e-15 -3.2748835882488242e-18 2.345411435482754e-21 5.040477957999518e-25 4.890619651939007e-27 -1.13868170387847e-29 6.137813336287772e-7 1.2462328849857482e-9 1.4999840955659694e-12 -1.0185421797181806e-15 -3.2482553997617856e-19 -3.3066597505738117e-21 7.872266625910941e-24 4.290777316711317e-5 2.991321375342553e-8 -1.9484825744661236e-11 -1.2552999712392079e-14 -1.344029874312838e-16 3.2826742123357983e-19 -1.468502666255792e-5 -5.37924006637172e-9 -2.1029269229053836e-11 -2.374582196632631e-13 6.003360849190109e-16 1.997734767147564e-5 1.257706476353114e-8 1.5317961033547496e-10 -4.158407378732123e-13 -2.501549914103134e-8 2.012748761310075e-8 -8.986685820477972e-11 -3.6291467564785794e-5 6.608319962444475e-8 3.540213911683064e-6
29.63399 -2.9372021178663494e-5 8.126525078391199e-10 1.0228363983780049e-15 -7.450305539474974e-21 3.1158144535510867e-24 5.219969131193966e-27 -4.346528642228313e-30 -6.55498251304154e-34 -5.87546272052959e-36 1.3161141037574702e-38 1.9571707542133914e-6 4.097681051554356e-12 -1.1077636272919011e-16 -1.5881684400595756e-20 -6.059605675916311e-23 5.0298347177082516e-26 8.79860208163983e-30 8.179553326975349e-32 -1.8657553051607572e-34 -4.036648890653965e-8 -2.9986079420675617e-13 -2.3370060617997514e-15 -3.274809738652323e-18 2.345349190775185e-21 4.997074629744478e-25 4.8425891095883036e-27 -1.1268992542219749e-29 6.137778967239234e-7 1.2462188611181575e-9 1.4999586934951192e-12 -1.018522060865807e-15 -3.2189662699516415e-19 -3.273847175997401e-21 7.790880336814921e-24 4.2907531385441076e-5 2.9912875512388574e-8 -1.948462524862294e-11 -1.2436416466542462e-14 -1.3307066871759154e-16 3.2490469821199267e-19 -1.468494274091259e-5 -5.379442721234561e-9 -2.083473422695159e-11 -2.3514817371003957e-13 5.943162693611548e-16 1.9977452070269157e-5 1.2469680141393836e-8 1.517609168296442e-10 -4.1184234481356573e-13 -2.5072066693892238e-8 1.9962251287828827e-8 -8.909079138796766e-11 -3.629048641842623e-5 6.60809356667781e-8 3.5401961365812094e-6
29.633992 -2.9371856386803083e-5 8.126433903418863e-10 1.0228191879883156e-15 -7.450138287677315e-21 3.1157270204734853e-24 5.219792844069029e-27 -4.3463620729608955e-30 -6.503871638285435e-34 -5.819718460494803e-36 1.3026185776431197e-38 1.957159782882449e-6 4.097635117366815e-12 -1.1077450070346894e-16 -1.588132657659275e-20 -6.059434936208398e-23 5.029671944686615e-26 8.726349271619937e-30 8.100259410199836e-32 -1.8464498121784136e-34 -4.0366262796020676e-8 -2.998574379102571e-13 -2.336966661588274e-15 -3.2747358903197793e-18 2.3452878668009342e-21 4.953919278804417e-25 4.794826388704341e-27 -1.1151811247168179e-29 6.137744598195869e-7 1.2462048373323354e-9 1.4999332917158146e-12 -1.0185027243758945e-15 -3.1898448028954266e-19 -3.2412167438330905e-21 7.709934140979571e-24 4.290728960382234e-5 2.991253727327877e-8 -1.9484466561669203e-11 -1.2320502108469522e-14 -1.3174568678403177e-16 3.215598771072867e-19 -1.4684858819481855e-5 -5.379750670342708e-9 -2.0641318566389388e-11 -2.328506393213134e-13 5.883275587853972e-16 1.9977673380788415e-5 1.2362915809140601e-8 1.503495443616796e-10 -4.078630900902322e-13 -2.5129032239525257e-8 1.9797457005324117e-8 -8.831690327444078e-11 -3.628879380801021e-5 6.607700461642265e-8 3.540178343866919e-6
29.633994 -2.9371691594970607e-5 8.126342728973308e-10 1.0228019777945676e-15 -7.449971038724708e-21 3.1156395893765772e-24 5.219616561940322e-27 -4.3461973794867205e-30 -6.453120073250519e-34 -5.7643522301732055e-36 1.2892115923894014e-38 1.9571488115532565e-6 4.097589183443982e-12 -1.10772638698902e-16 -1.5880968758720484e-20 -6.059264200381018e-23 5.029512270638858e-26 8.654606010519474e-30 8.021501451656378e-32 -1.827269873500861e-34 -4.036603668553595e-8 -2.9985408163300963e-13 -2.3369272618270906e-15 -3.2746620432486987e-18 2.345228768244469e-21 4.911069351602872e-25 4.74738480537984e-27 -1.103538245273963e-29 6.137710229157577e-7 1.2461908136282449e-9 1.49990789022606e-12 -1.0184852680318344e-15 -3.160930282939153e-19 -3.2088037886265734e-21 7.629497745683423e-24 4.290704782225637e-5 2.991219903599346e-8 -1.9484407739293737e-11 -1.220541556333747e-14 -1.3042939640632276e-16 3.18235443681062e-19 -1.4684774898518987e-5 -5.380308566062211e-9 -2.0449293121485102e-11 -2.3056767543499604e-13 5.823730703908483e-16 1.997817049518962e-5 1.2256926085638315e-8 1.4894624727493315e-10 -4.039028759762449e-13 -2.5186120329151216e-8 1.963261154487514e-8 -8.754298030134494e-11 -3.628543593689883e-5 6.606917783465892e-8 3.5401605100855166e-6
29.633996 -2.9371526803166754e-5 8.126251555054922e-10 1.022784767796834e-15 -7.449803792617712e-21 3.1155521602606607e-24 5.21944028481011e-27 -4.346033668349854e-30 -6.402709370935322e-34 -5.709351772055094e-36 1.2758918669527567e-38 1.9571378402258655e-6 4.097543249786075e-12 -1.1077077671549856e-16 -1.5880610946980472e-20 -6.059093468437459e-23 5.029354225039986e-26 8.583345498579462e-30 7.943263025445006e-32 -1.8082142565271082e-34 -4.036581057508598e-8 -2.9985072537506314e-13 -2.336887862516359e-15 -3.2745881974412396e-18 2.3451708437584545e-21 4.868508342093864e-25 4.700255409423771e-27 -1.0919703873339935e-29 6.137675860124501e-7 1.2461767900059533e-9 1.4998824890275282e-12 -1.0184688078777993e-15 -3.1322111715550523e-19 -3.1766032472624733e-21 7.549574981747303e-24 4.290680604074428e-5 2.9911860800616275e-8 -1.9484402069413147e-11 -1.209110893686494e-14 -1.2912166768227207e-16 3.149319219926512e-19 -1.4684690977820294e-5 -5.3810001079600884e-9 -2.025857367219068e-11 -2.28299327208174e-13 5.764549700933113e-16 1.9978815762247765e-5 1.2151661073293931e-8 1.4755152282770102e-10 -3.999651257543889e-13 -2.5242980472482492e-8 1.9468301311182338e-8 -8.677168152298085e-11 -3.6281178265293464e-5 6.605924340624811e-8 3.540142654049946e-6
29.633998000000002 -2.9371362011390815e-5 8.126160381663302e-10 1.022767557995041e-15 -7.44963654935573e-21 3.1154647331253648e-24 5.219264012673318e-27 -4.345873309445942e-30 -6.352761671345939e-34 -5.6548318118027736e-36 1.262683232506253e-38 1.9571268689002274e-6 4.09749731639287e-12 -1.1076891475324973e-16 -1.5880253141370527e-20 -6.058922740370036e-23 5.0292017106855723e-26 8.512742409317395e-30 7.865705208593646e-32 -1.7893156986705488e-34 -4.036558446467046e-8 -2.998473691363683e-13 -2.336848463655914e-15 -3.2745143528921753e-18 2.345116885228657e-21 4.826341962744954e-25 4.653533179170937e-27 -1.080496238751371e-29 6.137641491096508e-7 1.2461627664653924e-9 1.499857088115978e-12 -1.0184556926310789e-15 -3.1037599121982855e-19 -3.1446776692834946e-21 7.470282520852065e-24 4.290656425928498e-5 2.991152256692782e-8 -1.948457373988141e-11 -1.1977876051166061e-14 -1.2782486896217113e-16 3.116532872570509e-19 -1.4684607057927857e-5 -5.382134669174156e-9 -2.0069662669433005e-11 -2.2604907928881591e-13 5.705775176058777e-16 1.9979948948095938e-5 1.2047408393081986e-8 1.4616641770816376e-10 -3.9604802164304726e-13 -2.5299046950206333e-8 1.9303402924205884e-8 -8.59979507944461e-11 -3.627398172313316e-5 6.604243708137332e-8 3.5401247256219056e-6
29.634 -2.9371197219643513e-5 8.126069208798839e-10 1.0227503483892573e-15 -7.449469308939301e-21 3.11537730797096e-24 5.219087745535906e-27 -4.3457132959587345e-30 -6.303178675200594e-34 -5.600709070895155e-36 1.2495706313710887e-38 1.957115897576392e-6 4.097451383264599e-12 -1.1076705281216385e-16 -1.5879895341892845e-20 -6.058752016188148e-23 5.0290497774502315e-26 8.442655309647167e-30 7.788712364540549e-32 -1.7705544254676275e-34 -4.036535835429017e-8 -2.9984401291694523e-13 -2.3368090652459147e-15 -3.274440509608013e-18 2.3450633526781916e-21 4.784484033516054e-25 4.6071511657353704e-27 -1.0691053371190538e-29 6.137607122073721e-7 1.2461487430066242e-9 1.4998316874967396e-12 -1.0184429451769684e-15 -3.0755169847330397e-19 -3.1129843862331504e-21 7.391564231718009e-24 4.2906322477879454e-5 2.9911184335205515e-8 -1.9484765386653403e-11 -1.1865473279930435e-14 -1.2653749188694573e-16 3.0839831777054865e-19 -1.4684523138154783e-5 -5.383320354748681e-9 -1.988213883910959e-11 -2.2381512683853613e-13 5.647422299270679e-16 1.9981139797131635e-5 1.1943923597058526e-8 1.4479124518320852e-10 -3.9215859053665754e-13 -2.5353678392510346e-8 1.9139568360273843e-8 -8.522923668336281e-11 -3.6266427376024166e-5 6.602478896377173e-8 3.54010678825669e-6
29.634002 -2.937103242792442e-5 8.125978036461311e-10 1.0227331389794392e-15 -7.449302071367974e-21 3.1152898847972616e-24 5.2189114833888864e-27 -4.345558411191783e-30 -6.254180409363087e-34 -5.547187013359076e-36 1.2365955497676132e-38 1.9571049262543337e-6 4.097405450401158e-12 -1.107651908922377e-16 -1.587953754854479e-20 -6.058581295877373e-23 5.0289063017739016e-26 8.373399273802608e-30 7.712569820284899e-32 -1.751987136491581e-34 -4.036513224394432e-8 -2.998406567168061e-13 -2.3367696672862573e-15 -3.274366667578664e-18 2.3450158799815248e-21 4.743125520743619e-25 4.561277255965094e-27 -1.0578297801815795e-29 6.137572753056084e-7 1.2461347196296155e-9 1.4998062871614411e-12 -1.0184353046118176e-15 -3.047613481742845e-19 -3.081633529234447e-21 7.313617470110245e-24 4.290608069652712e-5 2.991084610500925e-8 -1.948522756241048e-11 -1.1754433419352737e-14 -1.2526367224804157e-16 3.0517350658735627e-19 -1.4684439219595202e-5 -5.3851812693215046e-9 -1.969691567274256e-11 -2.2160341851076435e-13 5.589551096370739e-16 1.9983073654541493e-5 1.1841731476239487e-8 1.4342750369671668e-10 -3.8829166259561833e-13 -2.5405975023789722e-8 1.8974512169269866e-8 -8.445525476082289e-11 -3.625440266866819e-5 6.599669022026619e-8 3.5400887408319316e-6
29.634004 -2.9370867636233386e-5 8.125886864650634e-10 1.0227159297655751e-15 -7.449134836641882e-21 3.1152024636042306e-24 5.218735226244137e-27 -4.3454017553561486e-30 -6.205526357158336e-34 -5.49405552993328e-36 1.223718216520815e-38 1.957093954934031e-6 4.097359517802434e-12 -1.1076332899346539e-16 -1.58791797613287e-20 -6.058410579457528e-23 5.028759923936141e-26 8.304628596415679e-30 7.636984566245662e-32 -1.733560715399396e-34 -4.036490613363316e-8 -2.9983730053590325e-13 -2.3367302697769267e-15 -3.2742928268183013e-18 2.3449663430532805e-21 4.702056012210744e-25 4.5157406526263166e-27 -1.046640635351039e-29 6.137538384043519e-7 1.2461206963343535e-9 1.4997808871220362e-12 -1.0184259382363232e-15 -3.0199042686341787e-19 -3.0505149487632108e-21 7.23627716671623e-24 4.290583891522781e-5 2.991050787697215e-8 -1.9485599086035082e-11 -1.1644163292655698e-14 -1.239994187538189e-16 3.019744066956334e-19 -1.4684355300671393e-5 -5.386817890141773e-9 -1.9512969281957466e-11 -2.194087856652209e-13 5.532162301142485e-16 1.9984762895048434e-5 1.1740239134059467e-8 1.420751093780879e-10 -3.8446038133056285e-13 -2.545492741283532e-8 1.881175467347536e-8 -8.369183563671688e-11 -3.624383287192197e-5 6.597198459954453e-8 3.5400707290333716e-6
29.634006 -2.9370702844570845e-5 8.125795693367047e-10 1.022698720747707e-15 -7.448967604761071e-21 3.1151150443919058e-24 5.218558974087658e-27 -4.345251475974277e-30 -6.157565542898469e-34 -5.4416346509755694e-36 1.211003230797952e-38 1.9570829836155224e-6 4.097313585468594e-12 -1.1076146711585482e-16 -1.5878821980243265e-20 -6.058239866905433e-23 5.02862405938541e-26 8.236843521098131e-30 7.562405205503102e-32 -1.7153632233735158e-34 -4.03646800233568e-8 -2.9983394437430376e-13 -2.3366908727179855e-15 -3.2742189873102743e-18 2.3449243372242895e-21 4.661579012444905e-25 4.470805080498984e-27 -1.0355875383539469e-29 6.137504015036197e-7 1.246106673120866e-9 1.499755487364434e-12 -1.018422917022452e-15 -2.992597936043849e-19 -3.0198013290140842e-21 7.159846002751462e-24 4.290559713398204e-5 2.9910169650346714e-8 -1.948630664196392e-11 -1.1535511854090723e-14 -1.227511897456676e-16 2.988107794459048e-19 -1.4684271383247292e-5 -5.38929299500087e-9 -1.9331757767553136e-11 -2.172404061365692e-13 5.475337634402781e-16 1.9987374520478094e-5 1.1640286207541929e-8 1.4073612664618799e-10 -3.806549971925115e-13 -2.5499299603390943e-8 1.8647447406149262e-8 -8.2921677656495e-11 -3.622771550712634e-5 6.593431102173597e-8 3.5400525806781686e-6
29.634008 -2.9370538052936357e-5 8.12570452261029e-10 1.0226815119257822e-15 -7.448800375725117e-21 3.1150276271600844e-24 5.21838272693932e-27 -4.3450959180997615e-30 -6.109890185199443e-34 -5.389565152088599e-36 1.1983817580083313e-38 1.9570720122987803e-6 4.0972676533995405e-12 -1.1075960525940133e-16 -1.5878464205287718e-20 -6.058069158254148e-23 5.028479519322324e-26 8.169457949296093e-30 7.488330051887387e-32 -1.6973022988628911e-34 -4.036445391311485e-8 -2.998305882319658e-13 -2.3366514761093514e-15 -3.2741451490784333e-18 2.3448761391383278e-21 4.6213378102656775e-25 4.426177470009431e-27 -1.0246197906340035e-29 6.137469646033954e-7 1.2460926499891292e-9 1.499730087908816e-12 -1.0184146988953723e-15 -2.9654484487309255e-19 -2.9893029886893547e-21 7.084030300839195e-24 4.290535535278931e-5 2.990983142620236e-8 -1.9486740100224884e-11 -1.1427473580401638e-14 -1.2151206351862448e-16 2.9567435560678755e-19 -1.4684187464657762e-5 -5.3910870329681615e-9 -1.915154552887596e-11 -2.150891308045071e-13 5.419060158868246e-16 1.998924012710723e-5 1.1540867581217024e-8 1.3940998693918887e-10 -3.7689579264568135e-13 -2.5537674805082564e-8 1.848731220314312e-8 -8.217047150836511e-11 -3.6216060521097066e-5 6.590705708952777e-8 3.54003454189216e-6
29.63401 -2.9370373261330378e-5 8.125613352380642e-10 1.0226643032998548e-15 -7.448633149534621e-21 3.1149402119090308e-24 5.218206484778961e-27 -4.3449468248540246e-30 -6.062978500557412e-34 -5.338283545701712e-36 1.1859414512980506e-38 1.957061040983826e-6 4.097221721595347e-12 -1.1075774342410759e-16 -1.5878106436464025e-20 -6.057898453470276e-23 5.02834563906017e-26 8.103157755723772e-30 7.415370994660872e-32 -1.679497302415465e-34 -4.0364227802908056e-8 -2.998272321088995e-13 -2.3366120799511257e-15 -3.2740713120987367e-18 2.3448355778971958e-21 4.581748853754763e-25 4.3822174704111485e-27 -1.0138045399604888e-29 6.137435277036896e-7 1.2460786269391749e-9 1.4997046887348468e-12 -1.018412915679387e-15 -2.93874227335531e-19 -2.959255277003913e-21 7.009237941377468e-24 4.290511357165016e-5 2.990949320346133e-8 -1.9487514378147506e-11 -1.1321215604296968e-14 -1.2029082712728006e-16 2.9257815874337194e-19 -1.4684103547588856e-5 -5.393731586071615e-9 -1.897433978350714e-11 -2.1296737654035787e-13 5.36343301096336e-16 1.9992041448049878e-5 1.144314113953533e-8 1.3809931521013093e-10 -3.731683698069231e-13 -2.5568547988766524e-8 1.8325913374651593e-8 -8.14138099019896e-11 -3.6198777096017785e-5 6.586664582205635e-8 3.540016364552058e-6
29.634012 -2.9370208469752727e-5 8.125522182677984e-10 1.0226470948698978e-15 -7.448465926189182e-21 3.1148527986385206e-24 5.2180302476328185e-27 -4.344789039891842e-30 -6.016310614435715e-34 -5.2873311523696843e-36 1.1735941828865647e-38 1.957050069670654e-6 4.097175790055985e-12 -1.1075588160997275e-16 -1.587774867377097e-20 -6.057727752597305e-23 5.0281974649761935e-26 8.037195487760977e-30 7.342887017834323e-32 -1.661829812529796e-34 -4.0364001692735884e-8 -2.998238760050985e-13 -2.3365726842432614e-15 -3.273997476402378e-18 2.3447848072193564e-21 4.54235706101763e-25 4.3385502856701914e-27 -1.0030766372371438e-29 6.137400908044959e-7 1.2460646039709911e-9 1.499679289868828e-12 -1.0184025576440098e-15 -2.912165392130905e-19 -2.9294153026308233e-21 6.93508998884362e-24 4.2904871790564456e-5 2.9909154983515184e-8 -1.948783603776238e-11 -1.121545391560172e-14 -1.1907859731513852e-16 2.895114016758489e-19 -1.4684019628574652e-5 -5.3952505607475065e-9 -1.8797922830167767e-11 -2.1086333464262683e-13 5.308428549261226e-16 1.9993608806565836e-5 1.1345821421300965e-8 1.368032431823308e-10 -3.694979586475546e-13 -2.5590152748093634e-8 1.8170487828436464e-8 -8.068414382577436e-11 -3.618888285825015e-5 6.584349236584917e-8 3.539998368744027e-6
